ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
16774,50000.0,1,3,1,43,0,0,0,0,0,0,50444.0,49654.0,49921.0,50512.0,20071.0,20277.0,2000.0,2050.0,1641.0,1000.0,1000.0,1000.0,0
16777,50000.0,1,3,2,43,0,0,0,0,-1,0,50517.0,48230.0,42674.0,4593.0,18007.0,18230.0,2015.0,1882.0,2119.0,45800.0,662.0,1000.0,0
16779,240000.0,1,3,2,45,1,2,0,0,0,0,221341.0,213264.0,207403.0,201331.0,195040.0,188968.0,7000.0,7500.0,7300.0,7000.0,7000.0,5869.0,0
16780,50000.0,1,2,1,47,1,-1,2,2,-1,-1,-658.0,46342.0,25600.0,-400.0,40000.0,0.0,47000.0,0.0,0.0,20400.0,0.0,0.0,1
16785,30000.0,1,2,2,39,0,0,0,0,0,0,24065.0,25660.0,26257.0,27641.0,29335.0,10493.0,2005.0,2000.0,2000.0,2000.0,1000.0,1000.0,1
16787,90000.0,1,2,2,29,0,0,0,-2,-2,-2,70559.0,51550.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0
16793,30000.0,1,2,2,34,2,0,0,4,3,2,18402.0,19785.0,24633.0,23961.0,23289.0,22779.0,2000.0,5500.0,0.0,0.0,0.0,3400.0,0
16799,10000.0,1,3,1,41,1,4,3,2,0,0,10711.0,10399.0,10092.0,9700.0,10000.0,9900.0,0.0,0.0,0.0,302.0,0.0,0.0,0
16829,230000.0,1,2,1,46,0,0,0,0,0,0,117255.0,109450.0,109794.0,109143.0,107996.0,109230.0,5400.0,5505.0,5505.0,4000.0,4500.0,5000.0,0
16830,470000.0,1,1,1,38,0,0,0,0,0,0,33277.0,34292.0,38423.0,197773.0,202722.0,46980.0,1869.0,5000.0,162546.0,5783.0,1689.0,1977.0,1
16834,10000.0,1,2,1,45,1,2,2,2,2,0,7953.0,9164.0,8876.0,10009.0,7169.0,8842.0,1500.0,0.0,1500.0,0.0,3000.0,2000.0,0
16840,230000.0,1,1,1,37,1,-1,-1,2,-1,0,0.0,2062.0,5056.0,3050.0,3700.0,1900.0,2062.0,3050.0,0.0,3700.0,0.0,2436.0,1
16842,260000.0,1,2,2,37,-1,-1,-1,-1,-1,-2,3000.0,150.0,-850.0,300.0,-832.0,-832.0,150.0,0.0,1000.0,0.0,0.0,0.0,0
16849,20000.0,1,3,2,40,0,0,0,0,0,0,16884.0,17891.0,19078.0,19800.0,20000.0,0.0,1291.0,1478.0,1200.0,400.0,0.0,0.0,0
16855,270000.0,1,1,2,35,1,-2,-2,-2,-2,-2,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16859,160000.0,1,1,1,47,1,2,2,2,2,3,58706.0,57384.0,59875.0,61518.0,65152.0,64074.0,0.0,3200.0,3000.0,5000.0,0.0,3000.0,1
16864,280000.0,1,1,1,46,1,-2,-1,-1,-1,-1,0.0,0.0,26330.0,6880.0,797.0,4898.0,0.0,26330.0,6880.0,797.0,4898.0,3680.0,1
16875,140000.0,1,2,2,48,0,0,2,2,2,0,119965.0,124944.0,124901.0,129675.0,121292.0,121343.0,8506.0,4706.0,9463.0,16.0,5002.0,10006.0,0
16876,300000.0,1,1,2,43,-1,-1,-1,-1,0,0,163.0,2508.0,8534.0,14378.0,16245.0,19047.0,2508.0,8534.0,14378.0,4000.0,6550.0,0.0,0
16881,50000.0,1,2,1,39,1,2,2,3,2,0,26094.0,25376.0,29548.0,28786.0,28024.0,28772.0,0.0,4600.0,0.0,0.0,1200.0,1200.0,0
16916,390000.0,1,1,1,64,0,0,0,0,0,0,38383.0,38134.0,38679.0,39689.0,40472.0,41320.0,1608.0,1647.0,1657.0,1440.0,1496.0,1518.0,0
16933,20000.0,1,3,1,53,3,2,2,7,7,7,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16934,80000.0,1,3,1,53,1,2,0,0,0,0,9637.0,7251.0,8026.0,3878.0,3618.0,0.0,0.0,1088.0,1000.0,1000.0,958.0,1210.0,0
16944,60000.0,1,3,1,54,0,0,0,0,0,-1,58432.0,58312.0,59388.0,29941.0,1341.0,1876.0,20000.0,3000.0,3000.0,1000.0,2000.0,25000.0,0
16945,330000.0,1,2,1,52,0,0,0,0,0,0,120212.0,119507.0,118891.0,107722.0,96842.0,85015.0,5000.0,5000.0,5000.0,5000.0,3500.0,5000.0,0
16950,50000.0,1,2,1,58,2,2,2,2,0,0,8728.0,10726.0,11257.0,11772.0,12574.0,13369.0,2152.0,1000.0,1000.0,1000.0,1000.0,1000.0,1
16951,10000.0,1,2,1,50,1,2,0,0,0,0,10171.0,8150.0,8446.0,8067.0,8227.0,8400.0,2.0,1281.0,1134.0,294.0,305.0,1000.0,0
16953,50000.0,1,2,1,61,2,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
16955,20000.0,1,2,2,50,-1,-1,0,0,0,-2,1956.0,16568.0,15586.0,12800.0,0.0,0.0,16573.0,1551.0,5060.0,0.0,0.0,0.0,0
16960,20000.0,1,3,1,49,0,0,0,-2,-2,-2,10823.0,11180.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,1
16962,280000.0,1,3,1,52,0,0,0,0,0,0,247868.0,251246.0,258032.0,263163.0,267083.0,272706.0,9000.0,10842.0,10928.0,9700.0,10000.0,10125.0,1
16963,240000.0,1,1,1,65,0,0,0,0,0,0,146696.0,149707.0,151780.0,152373.0,145763.0,148276.0,6930.0,6000.0,6000.0,6000.0,5500.0,6000.0,0
16974,170000.0,2,2,2,27,0,0,0,0,0,0,48947.0,35777.0,37589.0,29079.0,27134.0,27734.0,10000.0,3037.0,5018.0,5006.0,3024.0,3309.0,0
16976,30000.0,2,3,2,26,0,0,0,0,0,0,30244.0,29640.0,30451.0,29391.0,30042.0,28436.0,1701.0,1600.0,1500.0,1095.0,1500.0,2000.0,0
16978,30000.0,2,2,1,30,1,3,2,2,2,2,28720.0,27977.0,27248.0,29281.0,28511.0,30952.0,0.0,0.0,2800.0,0.0,2900.0,0.0,0
16980,30000.0,2,3,1,35,1,2,0,0,0,0,29622.0,28852.0,29777.0,29478.0,30290.0,27803.0,0.0,1700.0,1700.0,1500.0,1500.0,1500.0,0
16995,50000.0,2,2,2,24,2,0,0,0,0,0,48690.0,48384.0,49450.0,49706.0,9472.0,9671.0,2078.0,2144.0,1400.0,339.0,352.0,500.0,1
17001,50000.0,2,2,2,22,0,0,0,0,0,0,24775.0,25971.0,26666.0,27324.0,29596.0,26226.0,2001.0,1501.0,1501.0,3001.0,919.0,3501.0,0
17005,50000.0,2,2,2,22,2,2,2,3,2,2,19091.0,18487.0,22219.0,21520.0,20108.0,18207.0,0.0,4042.0,0.0,648.0,0.0,921.0,0
17013,20000.0,2,1,2,23,-1,-1,0,0,0,0,6916.0,13914.0,10130.0,6165.0,6165.0,6315.0,14000.0,1145.0,950.0,0.0,150.0,6000.0,0
17016,80000.0,2,1,2,24,2,2,0,0,0,0,48597.0,49259.0,46209.0,46574.0,47230.0,48282.0,1800.0,1800.0,1800.0,1800.0,1800.0,2000.0,1
17017,80000.0,2,1,2,24,0,0,0,0,0,0,78862.0,71124.0,59692.0,58055.0,44578.0,45889.0,4000.0,3000.0,1844.0,1567.0,2000.0,2000.0,0
17020,10000.0,2,1,2,22,0,0,2,0,0,0,6967.0,9199.0,8908.0,9676.0,9680.0,8343.0,2523.0,0.0,1000.0,4.0,167.0,3535.0,1
17022,50000.0,2,1,2,22,1,2,0,0,0,0,4434.0,4215.0,5241.0,6238.0,5979.0,7492.0,0.0,1103.0,1100.0,215.0,2000.0,1000.0,0
17032,50000.0,2,3,2,23,2,2,2,2,2,2,41740.0,42755.0,43878.0,42877.0,45701.0,46720.0,2000.0,2100.0,0.0,3850.0,1900.0,1600.0,1
17037,140000.0,2,2,2,24,0,0,0,0,0,0,34814.0,35806.0,36823.0,36285.0,36683.0,37150.0,1887.0,3000.0,1580.0,1294.0,1355.0,5000.0,0
17039,30000.0,2,1,2,24,0,0,0,0,0,0,25288.0,27549.0,28784.0,28708.0,27916.0,30333.0,3000.0,2000.0,1800.0,2000.0,3000.0,2500.0,0
17040,100000.0,2,2,2,24,2,2,2,2,2,3,93330.0,95285.0,96674.0,97983.0,102803.0,100960.0,4400.0,3800.0,3800.0,7300.0,0.0,679.0,1
17049,60000.0,2,2,1,24,2,3,2,2,2,0,34708.0,33866.0,33041.0,35284.0,31602.0,32221.0,0.0,0.0,2900.0,0.0,1200.0,1409.0,1
17051,30000.0,2,2,2,22,2,2,0,0,0,2,31331.0,24544.0,28267.0,30470.0,29284.0,25762.0,0.0,5600.0,3005.0,1200.0,0.0,5000.0,1
17053,70000.0,2,3,2,25,2,0,0,0,0,0,70963.0,71056.0,70850.0,70823.0,71006.0,70828.0,2527.0,2615.0,2500.0,3000.0,2600.0,3000.0,1
17060,60000.0,2,2,2,23,2,0,0,0,0,0,58900.0,60020.0,60195.0,60864.0,40512.0,39523.0,2717.0,2929.0,2429.0,1551.0,1567.0,1456.0,1
17066,100000.0,2,2,2,24,0,0,0,0,-1,0,101614.0,99413.0,102252.0,89009.0,79853.0,80970.0,10000.0,17023.0,8942.0,86950.0,33000.0,7013.0,0
17077,100000.0,2,2,2,24,3,2,2,2,2,2,85016.0,86918.0,88624.0,89576.0,90614.0,89046.0,4200.0,4000.0,3300.0,3400.0,0.0,7000.0,1
17096,80000.0,2,1,2,25,0,0,0,0,0,0,72120.0,71702.0,71532.0,71222.0,47538.0,48879.0,2600.0,2700.0,2200.0,2000.0,3443.0,2000.0,0
17107,20000.0,2,2,2,25,0,0,0,0,0,0,15389.0,16397.0,17195.0,17499.0,16236.0,10400.0,1270.0,1341.0,1160.0,556.0,600.0,0.0,1
17109,260000.0,2,1,2,27,0,0,0,0,0,0,23820.0,23873.0,14856.0,17022.0,20032.0,11144.0,10000.0,3000.0,4000.0,5000.0,3000.0,6000.0,0
17112,20000.0,2,2,1,26,1,2,0,0,0,-2,20224.0,19210.0,19327.0,20000.0,0.0,0.0,0.0,1500.0,1000.0,0.0,0.0,0.0,0
17118,30000.0,2,1,2,27,0,0,0,0,0,0,26951.0,27726.0,28561.0,18030.0,11467.0,12681.0,2000.0,1682.0,1500.0,1000.0,1408.0,800.0,0
17119,150000.0,2,2,2,27,0,0,0,0,0,0,140947.0,121059.0,95250.0,55070.0,44425.0,7582.0,5000.0,3709.0,1101.0,2000.0,152.0,70181.0,0
17126,60000.0,2,2,2,26,1,-2,-2,-1,-1,0,-25.0,-25.0,-25.0,1901.0,38746.0,39178.0,0.0,0.0,2306.0,40367.0,1416.0,1419.0,0
17128,280000.0,2,2,2,31,0,0,0,0,0,0,147646.0,150703.0,156784.0,156230.0,159123.0,163152.0,7001.0,10000.0,6000.0,5200.0,6000.0,5400.0,0
17131,50000.0,2,2,2,23,0,0,0,0,-2,-2,33243.0,16290.0,12594.0,0.0,0.0,0.0,2000.0,2010.0,0.0,0.0,0.0,0.0,0
17139,130000.0,2,2,2,25,2,-1,-1,-1,-1,-1,836.0,668.0,1017.0,1298.0,550.0,-286.0,668.0,1200.0,1300.0,964.0,1698.0,60549.0,1
17143,80000.0,2,2,1,26,0,0,2,4,3,2,32183.0,34454.0,39559.0,38640.0,37721.0,39965.0,2820.0,6000.0,0.0,0.0,3000.0,0.0,1
17145,500000.0,2,1,2,28,0,-1,-1,-1,-1,0,6618.0,8984.0,9558.0,7426.0,11130.0,15382.0,8984.0,9570.0,7432.0,11130.0,10000.0,22212.0,0
17148,60000.0,2,2,2,27,0,0,2,0,0,0,45373.0,49363.0,48308.0,51616.0,56416.0,21680.0,4747.0,0.0,5000.0,5000.0,0.0,23999.0,0
17150,10000.0,2,1,1,27,0,-1,-1,0,0,-1,6031.0,836.0,2032.0,2150.0,1490.0,390.0,836.0,2032.0,1000.0,1000.0,390.0,1632.0,0
17153,260000.0,2,1,2,28,0,0,0,0,0,0,85666.0,92286.0,93742.0,93369.0,82476.0,73789.0,10005.0,4026.0,3481.0,141.0,20074.0,60308.0,0
17154,90000.0,2,2,1,27,3,2,2,2,0,0,81701.0,85753.0,87510.0,85188.0,87112.0,169533.0,6000.0,4000.0,0.0,4200.0,3285.0,7787.0,1
17157,420000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,62364.0,30165.0,106030.0,33694.0,49354.0,44744.0,30336.0,107382.0,33850.0,49587.0,47222.0,57258.0,0
17164,20000.0,2,3,2,27,0,0,0,0,0,0,20288.0,20293.0,20196.0,19777.0,20130.0,19350.0,1500.0,1400.0,2000.0,3000.0,1000.0,1000.0,0
17165,150000.0,2,3,2,28,-1,0,0,0,0,0,35199.0,36206.0,36343.0,45180.0,45694.0,45694.0,1588.0,1971.0,20000.0,914.0,0.0,1746.0,0
17172,10000.0,2,2,2,27,1,2,0,0,0,0,5150.0,4922.0,5941.0,6984.0,7120.0,7267.0,0.0,1257.0,1300.0,400.0,410.0,420.0,0
17180,50000.0,2,1,2,28,-1,-1,-1,-1,0,0,390.0,390.0,390.0,39685.0,40109.0,41303.0,390.0,780.0,39685.0,1337.0,5000.0,4696.0,1
17183,130000.0,2,3,1,28,0,0,0,0,0,0,29974.0,28037.0,37414.0,42816.0,43089.0,37101.0,5026.0,15430.0,12015.0,8020.0,1060.0,5017.0,0
17185,260000.0,2,2,2,26,0,0,0,0,0,0,16150.0,17880.0,22248.0,26842.0,35997.0,55272.0,2000.0,5000.0,5000.0,10000.0,20000.0,15000.0,0
17193,200000.0,2,5,2,29,-1,-1,-1,0,-1,0,9383.0,37303.0,21244.0,7422.0,27761.0,21715.0,37465.0,21321.0,1200.0,27761.0,5548.0,30966.0,0
17205,70000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,-8187.0,-17810.0,-595.0,7462.0,9390.0,5183.0,0.0,100104.0,10000.0,15000.0,10000.0,20000.0,0
17206,170000.0,2,2,2,28,0,0,0,2,0,0,44996.0,46045.0,48989.0,47900.0,51088.0,54256.0,2100.0,4000.0,0.0,4000.0,4000.0,4000.0,0
17218,20000.0,2,2,2,22,0,0,0,0,0,0,15513.0,17908.0,18652.0,19156.0,19206.0,19948.0,3000.0,1666.0,1500.0,592.0,1284.0,0.0,0
17219,30000.0,2,2,2,23,0,0,2,2,2,2,18497.0,21016.0,22178.0,21529.0,23863.0,22357.0,3153.0,1800.0,0.0,3000.0,0.0,4255.0,0
17221,20000.0,2,2,1,22,0,0,0,0,0,0,16366.0,17385.0,18142.0,17245.0,17657.0,18370.0,1600.0,1600.0,1600.0,1000.0,1000.0,1000.0,0
17229,240000.0,2,2,2,30,0,0,0,0,0,0,89009.0,71169.0,67528.0,64238.0,65521.0,65829.0,3071.0,2390.0,2311.0,2330.0,2392.0,2504.0,0
17233,10000.0,2,2,3,46,3,2,2,2,2,4,5997.0,5753.0,9629.0,9328.0,11411.0,10652.0,0.0,4000.0,0.0,2395.0,0.0,0.0,1
17236,40000.0,2,3,1,39,2,2,2,2,2,2,22241.0,23273.0,24204.0,24510.0,24811.0,24274.0,1700.0,1600.0,1000.0,1000.0,0.0,2000.0,1
17242,20000.0,2,2,2,38,0,0,0,0,0,-1,15925.0,16883.0,17536.0,14810.0,9579.0,9940.0,1618.0,1661.0,1046.0,192.0,10476.0,2965.0,0
17249,20000.0,2,2,1,38,3,4,3,2,2,2,18666.0,18087.0,17517.0,16930.0,18043.0,17156.0,0.0,0.0,0.0,1381.0,0.0,1600.0,1
17250,180000.0,2,1,1,42,0,0,0,0,0,0,79216.0,80905.0,82708.0,84433.0,86134.0,88251.0,3000.0,3100.0,3100.0,3100.0,3500.0,8400.0,1
17252,20000.0,2,3,1,37,1,2,0,0,2,0,15829.0,15283.0,16429.0,19764.0,19140.0,6420.0,0.0,1700.0,4000.0,0.0,1000.0,0.0,1
17256,60000.0,2,3,1,47,2,3,2,2,2,2,20347.0,19727.0,20909.0,21168.0,21520.0,21805.0,0.0,1800.0,900.0,1000.0,774.0,0.0,1
17261,130000.0,2,3,2,36,0,0,0,0,0,0,127544.0,126771.0,124824.0,123174.0,100585.0,97687.0,5963.0,6316.0,4845.0,3471.0,3673.0,3590.0,0
17263,60000.0,2,2,1,33,0,0,0,0,0,0,50696.0,54841.0,56444.0,53183.0,55288.0,55782.0,5000.0,2500.0,2000.0,3000.0,2700.0,2500.0,0
17267,20000.0,2,3,2,33,0,0,0,0,0,0,20023.0,20239.0,19164.0,19393.0,19725.0,20054.0,1300.0,1400.0,1300.0,1000.0,1000.0,1000.0,0
17269,50000.0,2,3,2,33,1,2,2,2,0,0,25922.0,25154.0,16820.0,15860.0,16179.0,16915.0,55.0,4500.0,800.0,582.0,1000.0,634.0,0
17270,130000.0,2,2,1,34,0,0,0,0,0,0,99891.0,101032.0,104705.0,105478.0,107725.0,109994.0,3700.0,5300.0,4000.0,4000.0,4000.0,6100.0,0
17277,400000.0,2,1,1,33,-2,-2,-2,-2,-2,-2,-4.0,1054.0,1420.0,-20.0,-20.0,-20.0,1058.0,1427.0,0.0,0.0,0.0,0.0,0
17282,20000.0,2,3,2,39,0,0,0,2,2,3,8720.0,12241.0,16020.0,16457.0,20906.0,20289.0,4000.0,4000.0,1000.0,4750.0,0.0,600.0,1
17292,50000.0,2,2,2,46,0,0,0,0,0,0,25119.0,26258.0,27199.0,18810.0,18487.0,18874.0,1559.0,1500.0,1400.0,1000.0,684.0,716.0,1
17296,360000.0,2,1,1,32,-2,-2,-2,-2,-1,0,-16.0,3194.0,430.0,1982.0,211250.0,215670.0,3210.0,436.0,1991.0,211250.0,7762.0,7823.0,0
17326,30000.0,2,3,1,32,0,0,0,0,0,0,30096.0,30287.0,28823.0,26799.0,25457.0,26143.0,1494.0,1445.0,1506.0,912.0,1097.0,1000.0,0
17327,90000.0,2,2,3,36,0,0,0,0,0,0,91337.0,91458.0,91049.0,70101.0,28942.0,27508.0,4000.0,3137.0,5094.0,1106.0,1001.0,1201.0,0
17339,30000.0,2,1,1,30,0,0,-1,2,-1,-1,3836.0,4380.0,1169.0,779.0,566.0,1361.0,1016.0,1169.0,0.0,567.0,1365.0,1834.0,0
17342,130000.0,2,3,1,32,0,0,0,0,0,0,126741.0,126889.0,125733.0,118394.0,96230.0,98583.0,6100.0,6103.0,4823.0,4000.0,4000.0,4000.0,0
17347,420000.0,2,2,1,35,0,0,0,0,0,0,67877.0,68979.0,57706.0,55628.0,54797.0,52759.0,3527.0,3000.0,4000.0,2500.0,2000.0,2100.0,0
17351,130000.0,2,3,2,45,0,0,0,0,0,0,38222.0,37939.0,37705.0,37391.0,38137.0,37647.0,1612.0,1639.0,1586.0,1332.0,1352.0,1382.0,0
17355,30000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,1688.0,0.0,850.0,2158.0,0.0,1935.0,0.0,850.0,2158.0,0.0,1935.0,0.0,0
17356,50000.0,2,3,1,48,0,0,0,0,0,0,41842.0,42422.0,43050.0,43650.0,45217.0,46044.0,1984.0,2019.0,2026.0,3000.0,2000.0,1500.0,1
17359,120000.0,2,2,1,42,2,2,3,2,2,3,25809.0,29366.0,28615.0,29347.0,30868.0,30099.0,4300.0,0.0,1500.0,2300.0,0.0,0.0,1
17365,50000.0,2,1,1,43,0,0,0,0,0,2,49819.0,49390.0,50612.0,29975.0,30559.0,29433.0,2227.0,2449.0,1778.0,2382.0,0.0,1251.0,1
17373,50000.0,2,1,1,28,0,0,0,0,0,0,27888.0,18602.0,9795.0,32694.0,28899.0,28924.0,2000.0,4239.0,28000.0,1015.0,2000.0,1500.0,0
17382,220000.0,2,2,1,41,0,0,0,0,0,0,143660.0,126532.0,90013.0,91191.0,86139.0,83743.0,5005.0,4500.0,4006.0,3000.0,3000.0,3000.0,0
17393,310000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,3268.0,206.0,589.0,1594.0,28252.0,15081.0,206.0,589.0,1594.0,28252.0,18381.0,4100.0,0
17394,100000.0,2,3,1,46,2,2,2,2,2,2,43677.0,42674.0,45983.0,46927.0,47759.0,46865.0,0.0,4000.0,2000.0,1900.0,0.0,2000.0,1
17407,350000.0,2,3,1,36,0,0,0,0,0,0,42548.0,41593.0,40375.0,37959.0,36416.0,34875.0,2000.0,2000.0,2000.0,1200.0,1200.0,1500.0,0
17409,50000.0,2,2,1,39,0,0,0,0,0,0,32802.0,31002.0,32115.0,31824.0,32498.0,21757.0,1497.0,2000.0,1000.0,1064.0,1059.0,290.0,0
17411,30000.0,2,2,2,36,0,0,0,0,0,0,11896.0,12990.0,14073.0,15131.0,15579.0,16175.0,1600.0,1600.0,1600.0,1000.0,1000.0,1000.0,0
17414,30000.0,2,2,2,47,2,2,2,2,2,2,15089.0,16039.0,17080.0,17302.0,17521.0,17893.0,1500.0,1600.0,800.0,800.0,800.0,800.0,1
17421,200000.0,2,2,1,46,1,2,2,0,0,2,30783.0,33017.0,30413.0,32582.0,34727.0,36036.0,3058.0,0.0,3000.0,3000.0,2002.0,0.0,0
17425,200000.0,2,2,1,47,0,0,0,0,0,0,193229.0,197253.0,158980.0,157837.0,127528.0,119550.0,9058.0,7260.0,7367.0,4303.0,4551.0,4411.0,0
17435,50000.0,2,3,1,32,-1,-1,-1,-1,-1,-1,1442.0,1444.0,1447.0,1261.0,1261.0,1261.0,1444.0,1447.0,1261.0,1261.0,1261.0,91.0,0
17441,30000.0,2,2,1,32,0,0,0,0,-2,-2,17168.0,28655.0,29239.0,9435.0,724.0,724.0,12155.0,2000.0,1920.0,724.0,724.0,3294.0,1
17442,30000.0,2,2,2,34,1,2,0,0,0,0,29678.0,28878.0,26758.0,27462.0,28014.0,29826.0,0.0,1751.0,1455.0,1007.0,2268.0,0.0,1
17446,260000.0,2,2,1,39,2,2,0,0,2,0,238601.0,228443.0,233958.0,252615.0,186443.0,190345.0,0.0,10698.0,24799.0,0.0,7035.0,7078.0,1
17451,100000.0,2,2,1,38,0,0,0,0,0,0,88231.0,91090.0,95935.0,78939.0,28667.0,29549.0,4326.0,7400.0,2914.0,1500.0,1500.0,1500.0,1
17454,320000.0,2,1,1,36,-1,2,0,0,0,0,7868.0,6728.0,13355.0,16876.0,20443.0,24101.0,0.0,8000.0,5000.0,5000.0,5000.0,11906.0,0
17457,120000.0,2,3,1,36,0,0,0,0,0,2,91914.0,94638.0,96290.0,97913.0,102959.0,104872.0,4260.0,4371.0,4425.0,7900.0,4000.0,0.0,0
17459,140000.0,2,3,1,30,0,0,0,0,2,0,93157.0,96304.0,98007.0,82227.0,65000.0,60848.0,4700.0,4505.0,12906.0,0.0,2210.0,2300.0,0
17466,500000.0,2,2,1,43,0,0,-2,-1,0,0,53477.0,0.0,0.0,113904.0,116168.0,117375.0,0.0,0.0,113904.0,4130.0,4356.0,4103.0,0
17474,10000.0,2,3,2,46,1,2,-1,2,0,0,4474.0,189.0,3510.0,3306.0,3551.0,5577.0,0.0,3510.0,0.0,300.0,2260.0,2000.0,1
17479,240000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,380.0,380.0,380.0,380.0,0.0,380.0,380.0,380.0,380.0,0.0,380.0,760.0,0
17482,40000.0,2,2,2,33,0,0,0,0,0,0,34253.0,34954.0,36093.0,36891.0,37019.0,40734.0,1567.0,2000.0,2000.0,1318.0,4610.0,0.0,0
17483,250000.0,2,2,1,33,3,2,2,-2,-2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17484,50000.0,2,2,1,32,1,2,2,2,0,0,51132.0,49594.0,50292.0,48532.0,27308.0,27539.0,0.0,4800.0,0.0,1200.0,1200.0,1400.0,0
17485,120000.0,2,3,1,39,2,2,2,2,4,3,49437.0,51505.0,53582.0,58310.0,57150.0,55961.0,3500.0,3500.0,6200.0,358.0,0.0,2100.0,1
17493,100000.0,2,2,2,34,0,0,0,0,0,0,22173.0,22776.0,23837.0,24166.0,24216.0,24901.0,1372.0,1829.0,1554.0,1000.0,1000.0,586.0,0
17503,180000.0,2,1,2,28,0,0,0,0,0,0,161694.0,166198.0,168711.0,172263.0,174127.0,176335.0,7500.0,7000.0,7189.0,6000.0,5100.0,10000.0,0
17516,130000.0,2,2,1,35,0,0,0,0,0,0,80713.0,93349.0,68158.0,69208.0,54677.0,59601.0,28000.0,3500.0,3000.0,3000.0,10000.0,3500.0,0
17518,300000.0,2,2,1,36,0,0,0,0,0,0,147051.0,138726.0,139649.0,104245.0,56788.0,57920.0,6700.0,5800.0,5000.0,2200.0,2200.0,2600.0,0
17521,140000.0,2,3,1,35,0,0,0,0,0,0,119184.0,130939.0,90894.0,85805.0,85907.0,88615.0,14113.0,5000.0,3000.0,4000.0,4000.0,10000.0,0
17524,200000.0,2,2,1,37,1,2,0,0,0,0,7841.0,7569.0,9282.0,10155.0,12470.0,13571.0,0.0,2000.0,1155.0,2470.0,1265.0,0.0,0
17527,290000.0,2,2,2,34,0,0,0,0,0,0,305781.0,310403.0,315048.0,314085.0,317631.0,315820.0,12012.0,12012.0,12012.0,11016.0,11088.0,12031.0,0
17530,80000.0,2,3,0,41,0,0,0,0,0,0,69964.0,52041.0,39864.0,38934.0,38816.0,38850.0,3082.0,2500.0,2200.0,2000.0,2000.0,2000.0,0
17541,100000.0,2,2,1,36,1,2,2,2,2,0,32196.0,31379.0,33862.0,35007.0,34147.0,35437.0,0.0,3000.0,2000.0,0.0,2000.0,3500.0,1
17549,60000.0,2,2,1,48,0,0,0,0,0,0,50806.0,50980.0,51874.0,51808.0,16941.0,17295.0,2000.0,2100.0,1400.0,600.0,1000.0,1000.0,1
17552,360000.0,2,2,1,48,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17557,50000.0,2,2,2,42,0,0,0,0,0,0,48080.0,48062.0,48667.0,49311.0,24663.0,24854.0,1763.0,2112.0,1756.0,324.0,336.0,351.0,0
17562,50000.0,2,1,1,35,0,0,2,2,2,0,44487.0,47438.0,46400.0,49276.0,48286.0,47915.0,4000.0,0.0,3700.0,0.0,2000.0,6000.0,1
17566,180000.0,2,2,1,40,-1,-1,-1,-1,-1,-2,899.0,2879.0,8750.0,9931.0,0.0,7760.0,2879.0,8750.0,9931.0,0.0,7760.0,3450.0,0
17573,250000.0,2,1,2,35,-1,-1,-1,-1,0,0,4807.0,10446.0,17904.0,99464.0,86180.0,36038.0,10446.0,17911.0,99738.0,4055.0,0.0,0.0,0
17574,230000.0,2,2,1,46,0,0,0,-1,-1,-1,8136.0,3590.0,2936.0,476.0,476.0,476.0,1500.0,1000.0,476.0,476.0,476.0,1685.0,0
17583,80000.0,2,2,1,40,2,0,0,-2,-2,-2,80934.0,82150.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,1
17584,260000.0,2,2,1,49,-1,-1,-1,0,0,0,8046.0,2184.0,15475.0,10981.0,8566.0,4741.0,2184.0,15482.0,2000.0,3000.0,1000.0,5125.0,1
17585,200000.0,2,3,1,43,-1,-1,-1,-1,-1,-1,623.0,623.0,5477.0,623.0,623.0,773.0,623.0,5477.0,623.0,623.0,773.0,623.0,0
17586,20000.0,2,3,1,39,2,3,2,2,3,2,15307.0,14769.0,15232.0,16677.0,16119.0,16548.0,0.0,1000.0,2000.0,0.0,1000.0,1000.0,1
