id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
223391,Male,26,1,46.0,1,< 1 Year,No,31109.0,152.0,53,0
223415,Female,22,1,29.0,1,< 1 Year,No,33877.0,152.0,19,0
223466,Female,30,1,33.0,0,< 1 Year,Yes,29654.0,124.0,32,1
223495,Male,21,1,32.0,0,< 1 Year,No,32713.0,152.0,50,0
223608,Male,55,1,29.0,0,1-2 Year,No,2630.0,26.0,248,0
223613,Male,21,1,30.0,0,< 1 Year,Yes,37277.0,160.0,236,0
223631,Male,26,1,41.0,1,< 1 Year,No,43730.0,152.0,82,0
223673,Male,49,1,28.0,1,1-2 Year,No,53053.0,26.0,268,0
223756,Male,46,1,28.0,0,1-2 Year,Yes,40308.0,26.0,93,0
223881,Male,22,1,28.0,0,< 1 Year,Yes,48731.0,152.0,198,0
223980,Male,68,1,33.0,0,1-2 Year,Yes,2630.0,124.0,152,1
224070,Male,66,1,28.0,0,> 2 Years,Yes,56288.0,122.0,253,1
224079,Female,49,1,8.0,0,1-2 Year,Yes,42219.0,26.0,239,0
224104,Male,23,1,30.0,1,< 1 Year,No,29549.0,152.0,202,0
224132,Male,25,1,8.0,1,< 1 Year,No,48627.0,152.0,259,0
224181,Male,48,1,46.0,1,1-2 Year,No,39649.0,26.0,120,0
224212,Female,24,1,29.0,1,< 1 Year,No,26633.0,152.0,28,0
224224,Female,38,1,28.0,0,1-2 Year,No,64852.0,124.0,252,0
224297,Female,61,1,23.0,1,1-2 Year,No,2630.0,26.0,104,0
224311,Female,21,1,35.0,1,< 1 Year,No,21988.0,160.0,174,0
224398,Male,25,1,8.0,0,1-2 Year,Yes,34966.0,124.0,95,0
224469,Male,76,1,28.0,0,1-2 Year,No,44321.0,124.0,41,0
224541,Female,34,1,28.0,0,< 1 Year,Yes,35000.0,152.0,188,0
224566,Female,23,1,14.0,1,< 1 Year,No,27456.0,152.0,12,0
224597,Female,37,1,28.0,0,1-2 Year,Yes,48242.0,26.0,183,0
224677,Male,42,1,17.0,0,1-2 Year,No,32164.0,124.0,78,1
224769,Female,23,1,3.0,1,< 1 Year,No,20394.0,152.0,12,0
224898,Female,24,1,37.0,1,< 1 Year,No,35186.0,152.0,190,0
224991,Male,32,1,41.0,1,1-2 Year,No,36353.0,12.0,180,0
225019,Female,24,1,15.0,1,< 1 Year,Yes,22556.0,151.0,84,0
225037,Male,25,1,26.0,0,< 1 Year,No,37882.0,152.0,243,0
225203,Female,72,1,28.0,1,1-2 Year,No,37562.0,26.0,217,0
225259,Female,24,1,41.0,1,< 1 Year,No,51358.0,152.0,83,0
225277,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,124.0,213,1
225512,Male,26,1,46.0,1,< 1 Year,No,27240.0,152.0,114,0
225608,Male,37,1,28.0,0,1-2 Year,No,30020.0,26.0,238,0
225655,Male,53,1,42.0,0,1-2 Year,Yes,29802.0,26.0,207,0
225695,Female,45,1,28.0,0,1-2 Year,Yes,31841.0,26.0,230,0
225731,Male,43,1,47.0,1,1-2 Year,No,30016.0,26.0,239,0
225819,Female,22,1,28.0,1,< 1 Year,No,29597.0,152.0,284,0
225832,Female,44,1,50.0,1,1-2 Year,No,38419.0,152.0,12,0
225835,Male,77,1,28.0,1,1-2 Year,No,2630.0,156.0,282,0
225880,Male,22,1,3.0,1,< 1 Year,No,20723.0,152.0,80,0
225933,Male,39,1,28.0,1,1-2 Year,No,51047.0,124.0,189,0
225934,Female,32,1,28.0,0,< 1 Year,Yes,76107.0,154.0,226,0
225951,Male,37,1,6.0,0,1-2 Year,Yes,29872.0,124.0,83,0
225988,Female,37,1,28.0,1,1-2 Year,No,37254.0,122.0,123,0
226052,Male,59,1,28.0,0,1-2 Year,Yes,34761.0,124.0,119,0
226054,Female,23,1,39.0,1,< 1 Year,Yes,30019.0,160.0,173,0
226079,Male,49,1,28.0,0,1-2 Year,Yes,48164.0,30.0,240,0
226135,Male,54,1,28.0,0,1-2 Year,Yes,43513.0,124.0,210,0
226138,Male,33,1,50.0,1,< 1 Year,No,17773.0,152.0,171,0
226254,Male,49,1,40.0,0,> 2 Years,Yes,34469.0,124.0,257,0
226506,Male,23,1,6.0,1,< 1 Year,No,38428.0,152.0,266,0
226588,Male,25,1,47.0,0,< 1 Year,No,45989.0,152.0,291,0
226619,Female,23,1,28.0,1,< 1 Year,No,27320.0,152.0,295,0
226639,Male,39,1,28.0,0,1-2 Year,Yes,37758.0,124.0,219,1
226837,Female,56,1,17.0,1,1-2 Year,No,50850.0,26.0,234,0
226854,Female,25,1,27.0,0,< 1 Year,Yes,32090.0,152.0,24,0
226868,Female,63,1,28.0,1,1-2 Year,No,55764.0,26.0,13,0
226950,Female,23,1,30.0,1,< 1 Year,No,35426.0,152.0,92,0
227025,Female,23,1,28.0,0,< 1 Year,Yes,48380.0,151.0,14,0
227145,Male,35,1,30.0,1,< 1 Year,No,2630.0,1.0,206,0
227182,Female,22,1,30.0,1,< 1 Year,No,30678.0,152.0,12,0
227189,Female,28,1,36.0,1,< 1 Year,No,36074.0,152.0,124,0
227237,Male,43,1,35.0,0,1-2 Year,Yes,31005.0,124.0,292,0
227390,Female,47,1,36.0,0,1-2 Year,Yes,35180.0,154.0,102,1
227477,Male,25,1,28.0,1,< 1 Year,No,47984.0,153.0,25,0
227575,Female,29,1,3.0,0,1-2 Year,No,21461.0,154.0,61,0
227601,Female,22,1,18.0,1,< 1 Year,No,28764.0,152.0,163,0
227688,Female,66,1,28.0,0,1-2 Year,Yes,2630.0,26.0,295,1
227791,Female,40,1,28.0,0,1-2 Year,Yes,46904.0,154.0,198,0
227824,Male,29,1,38.0,1,< 1 Year,No,32563.0,152.0,116,0
227871,Male,39,1,8.0,0,1-2 Year,No,26036.0,124.0,26,0
227956,Male,24,1,14.0,1,< 1 Year,No,26681.0,152.0,127,0
228009,Male,21,1,15.0,1,< 1 Year,Yes,35997.0,152.0,171,0
228063,Male,37,1,28.0,1,1-2 Year,No,2630.0,152.0,270,0
228114,Female,24,1,8.0,1,< 1 Year,No,33648.0,152.0,114,0
228233,Female,27,1,28.0,1,< 1 Year,No,53600.0,152.0,260,0
228266,Male,51,1,8.0,1,1-2 Year,No,26363.0,26.0,37,0
228375,Female,55,1,28.0,0,1-2 Year,Yes,43338.0,124.0,72,1
228387,Female,29,1,12.0,1,< 1 Year,No,24928.0,152.0,245,0
228483,Female,44,1,28.0,0,> 2 Years,Yes,44253.0,26.0,242,1
228580,Female,22,1,15.0,1,< 1 Year,No,52505.0,152.0,247,0
228589,Male,26,1,41.0,1,< 1 Year,No,30094.0,152.0,154,0
228595,Female,75,1,28.0,1,1-2 Year,No,2630.0,124.0,245,0
228700,Female,68,1,8.0,1,1-2 Year,No,2630.0,160.0,174,0
228755,Male,21,1,35.0,1,< 1 Year,No,87363.0,160.0,212,0
228808,Female,45,1,37.0,0,1-2 Year,Yes,28211.0,26.0,158,1
228855,Male,38,1,16.0,0,1-2 Year,Yes,2630.0,156.0,87,0
228864,Male,41,1,28.0,0,1-2 Year,Yes,39792.0,124.0,275,0
228978,Male,51,1,28.0,0,1-2 Year,Yes,36419.0,25.0,155,0
229031,Male,65,1,41.0,1,1-2 Year,No,34223.0,26.0,290,0
229159,Male,45,1,50.0,0,1-2 Year,Yes,35839.0,8.0,285,0
229176,Male,38,1,33.0,0,1-2 Year,Yes,27756.0,124.0,141,0
229285,Male,49,1,28.0,0,1-2 Year,Yes,50289.0,124.0,238,1
229296,Female,57,1,8.0,1,1-2 Year,No,45822.0,152.0,204,0
229317,Male,38,1,28.0,0,1-2 Year,Yes,30288.0,26.0,25,1
229321,Male,52,1,45.0,1,1-2 Year,No,2630.0,124.0,156,0
229347,Male,25,1,30.0,1,< 1 Year,No,2630.0,152.0,288,0
229348,Male,23,1,45.0,0,< 1 Year,Yes,43429.0,152.0,156,0
229401,Male,34,1,47.0,0,1-2 Year,Yes,28199.0,124.0,13,1
229546,Female,30,1,46.0,0,< 1 Year,Yes,33476.0,152.0,92,0
229674,Female,21,1,45.0,0,< 1 Year,Yes,26812.0,152.0,194,0
229712,Male,23,1,45.0,0,< 1 Year,Yes,29307.0,152.0,239,0
229830,Male,57,1,28.0,1,1-2 Year,No,35540.0,26.0,292,0
229854,Male,44,1,39.0,1,1-2 Year,No,32605.0,26.0,284,0
229916,Female,75,1,28.0,0,1-2 Year,Yes,48403.0,26.0,76,0
229941,Female,58,1,39.0,1,1-2 Year,No,28077.0,26.0,254,0
229986,Male,41,1,28.0,0,1-2 Year,Yes,48134.0,124.0,81,0
230338,Female,24,1,46.0,1,< 1 Year,No,27446.0,152.0,58,0
230436,Male,39,1,28.0,1,1-2 Year,No,30588.0,124.0,192,0
230463,Female,69,1,28.0,0,1-2 Year,Yes,48715.0,122.0,87,1
230557,Female,22,1,46.0,1,< 1 Year,No,30898.0,160.0,38,0
230653,Female,27,1,6.0,1,< 1 Year,No,28805.0,152.0,27,0
230671,Female,30,1,28.0,1,< 1 Year,No,23328.0,152.0,149,0
230680,Female,22,1,28.0,1,< 1 Year,Yes,66310.0,152.0,129,0
230798,Male,60,1,36.0,0,1-2 Year,Yes,2630.0,124.0,123,0
231002,Female,21,1,8.0,0,< 1 Year,Yes,34127.0,152.0,114,0
231015,Female,25,1,45.0,1,< 1 Year,No,17763.0,152.0,252,0
231319,Female,24,1,39.0,0,< 1 Year,Yes,35429.0,152.0,162,0
231466,Male,40,1,28.0,1,1-2 Year,Yes,36349.0,156.0,172,0
231510,Male,60,1,50.0,0,> 2 Years,Yes,50046.0,124.0,29,0
231546,Male,79,1,28.0,1,1-2 Year,No,27534.0,124.0,219,0
231689,Female,23,1,8.0,0,< 1 Year,Yes,34761.0,152.0,71,0
231695,Female,23,1,28.0,0,1-2 Year,Yes,2630.0,157.0,47,0
231772,Female,23,1,13.0,1,< 1 Year,No,32478.0,152.0,180,0
231783,Male,69,1,49.0,1,1-2 Year,No,26708.0,124.0,279,0
231924,Female,24,1,8.0,1,< 1 Year,No,56045.0,152.0,120,0
232095,Male,23,1,11.0,1,< 1 Year,No,43869.0,152.0,84,0
232122,Male,43,1,46.0,0,1-2 Year,Yes,20252.0,124.0,149,0
232265,Female,21,1,35.0,1,< 1 Year,No,32487.0,152.0,178,0
232304,Male,31,1,45.0,0,< 1 Year,Yes,37813.0,152.0,200,0
232631,Female,53,1,28.0,0,1-2 Year,No,43800.0,26.0,232,0
232812,Female,27,1,8.0,1,< 1 Year,No,22653.0,152.0,103,0
232878,Male,47,1,8.0,0,1-2 Year,Yes,42906.0,124.0,286,0
232879,Male,58,1,28.0,0,1-2 Year,Yes,25983.0,26.0,172,1
233159,Male,34,1,3.0,1,1-2 Year,No,39187.0,152.0,44,0
233206,Female,25,1,11.0,1,< 1 Year,No,21043.0,152.0,55,0
233303,Male,43,1,28.0,0,1-2 Year,Yes,54197.0,124.0,15,0
233370,Male,57,1,14.0,0,1-2 Year,Yes,39897.0,26.0,84,0
233581,Female,47,1,41.0,1,1-2 Year,No,44385.0,26.0,284,0
233636,Female,23,1,3.0,0,< 1 Year,Yes,25635.0,152.0,21,0
233647,Male,42,1,30.0,1,1-2 Year,No,30944.0,152.0,271,0
233682,Female,38,1,46.0,1,1-2 Year,No,2630.0,152.0,234,0
233706,Male,33,1,2.0,0,< 1 Year,Yes,25534.0,160.0,185,0
233712,Male,50,1,8.0,1,1-2 Year,No,36540.0,26.0,43,0
233776,Male,32,1,32.0,0,1-2 Year,Yes,2630.0,156.0,67,0
233970,Male,35,1,15.0,0,1-2 Year,Yes,29741.0,154.0,140,1
234057,Female,70,1,28.0,0,> 2 Years,Yes,91897.0,124.0,220,0
234225,Male,44,1,8.0,1,1-2 Year,No,28955.0,26.0,189,0
234245,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,54,1
234312,Male,25,1,1.0,1,< 1 Year,No,2630.0,152.0,143,0
234314,Female,39,1,28.0,0,1-2 Year,Yes,43810.0,124.0,131,0
234321,Female,31,1,8.0,0,1-2 Year,Yes,28240.0,154.0,107,1
234336,Male,23,1,46.0,0,< 1 Year,Yes,31090.0,124.0,222,1
234342,Female,26,1,7.0,1,< 1 Year,No,85600.0,152.0,172,0
234416,Female,52,1,30.0,0,1-2 Year,Yes,34662.0,124.0,46,1
234417,Female,23,1,8.0,1,< 1 Year,No,33642.0,152.0,144,0
234425,Female,27,1,30.0,1,< 1 Year,No,35492.0,152.0,169,0
234443,Female,24,1,11.0,0,< 1 Year,No,24169.0,152.0,181,0
234506,Female,22,1,11.0,1,< 1 Year,No,40561.0,152.0,219,0
234552,Male,57,1,8.0,1,1-2 Year,No,47268.0,26.0,60,0
234772,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,26.0,105,0
234863,Male,41,1,28.0,0,1-2 Year,Yes,34131.0,26.0,280,0
234900,Female,24,1,9.0,0,< 1 Year,Yes,39445.0,152.0,148,0
234936,Male,50,1,40.0,0,1-2 Year,Yes,33164.0,26.0,65,1
235056,Male,38,1,28.0,0,1-2 Year,Yes,69856.0,124.0,167,1
235091,Female,20,1,35.0,0,< 1 Year,No,39740.0,160.0,156,0
235159,Female,27,1,6.0,1,< 1 Year,No,28622.0,152.0,270,0
235205,Male,21,1,11.0,0,< 1 Year,Yes,2630.0,154.0,173,0
235236,Male,77,1,26.0,0,1-2 Year,Yes,27993.0,120.0,18,0
235410,Female,26,1,29.0,1,< 1 Year,No,32976.0,152.0,81,0
235468,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,157.0,227,0
235479,Male,43,1,29.0,1,1-2 Year,No,39673.0,124.0,17,0
235497,Male,29,1,2.0,0,< 1 Year,No,18563.0,152.0,95,0
235558,Male,23,1,28.0,0,1-2 Year,Yes,44239.0,26.0,91,0
235592,Female,55,1,28.0,0,1-2 Year,Yes,45338.0,26.0,73,0
235636,Female,21,1,8.0,0,< 1 Year,No,30388.0,152.0,293,0
235657,Male,31,1,28.0,0,< 1 Year,Yes,46565.0,152.0,56,0
235684,Male,22,1,41.0,1,< 1 Year,No,35235.0,152.0,195,0
235725,Male,69,1,42.0,1,1-2 Year,No,44357.0,26.0,200,0
235729,Male,54,1,28.0,0,1-2 Year,Yes,29908.0,122.0,265,0
235791,Male,49,1,8.0,1,1-2 Year,No,75765.0,26.0,186,0
235868,Male,35,1,28.0,0,1-2 Year,Yes,51221.0,124.0,169,0
235871,Male,61,1,30.0,1,1-2 Year,No,20819.0,152.0,41,0
235920,Male,37,1,46.0,1,1-2 Year,Yes,2630.0,156.0,192,0
235972,Female,47,1,28.0,0,1-2 Year,Yes,39279.0,124.0,128,1
236121,Female,28,1,33.0,1,< 1 Year,No,21995.0,152.0,272,0
236156,Male,25,1,28.0,0,< 1 Year,Yes,63504.0,124.0,234,0
236159,Male,25,1,45.0,1,< 1 Year,No,2630.0,152.0,53,0
236161,Female,20,1,46.0,1,< 1 Year,No,24685.0,160.0,184,0
236229,Male,23,1,28.0,0,< 1 Year,Yes,32980.0,152.0,268,0
236250,Male,69,1,28.0,0,1-2 Year,Yes,33378.0,26.0,58,0
236343,Male,54,1,25.0,0,1-2 Year,Yes,18070.0,124.0,62,1
236346,Female,25,1,3.0,1,< 1 Year,No,53970.0,152.0,107,0
236372,Female,26,1,11.0,0,1-2 Year,No,2630.0,156.0,262,0
236409,Male,59,1,17.0,1,1-2 Year,No,21756.0,124.0,17,0
236464,Male,52,1,8.0,0,1-2 Year,Yes,2630.0,124.0,36,0
236497,Female,20,1,26.0,0,< 1 Year,Yes,33653.0,160.0,145,0
236511,Male,48,1,43.0,0,1-2 Year,Yes,2630.0,124.0,71,1
236655,Male,26,1,33.0,1,< 1 Year,No,2630.0,152.0,25,0
236765,Female,48,1,28.0,0,1-2 Year,Yes,55826.0,157.0,125,1
236851,Female,28,1,30.0,1,< 1 Year,No,28772.0,152.0,185,0
236857,Male,24,1,41.0,1,< 1 Year,No,25649.0,152.0,75,0
236888,Male,20,1,30.0,0,< 1 Year,Yes,25453.0,160.0,77,0
236900,Male,45,1,28.0,0,1-2 Year,Yes,50367.0,157.0,212,1
236981,Male,41,1,20.0,0,1-2 Year,Yes,2630.0,154.0,143,0
237037,Male,26,1,28.0,1,< 1 Year,No,89843.0,152.0,16,0
237235,Female,29,1,30.0,1,< 1 Year,No,34899.0,152.0,92,0
237278,Male,32,1,28.0,0,< 1 Year,Yes,41140.0,122.0,12,0
237280,Male,20,1,15.0,0,< 1 Year,Yes,37937.0,160.0,70,0
237285,Male,44,1,15.0,0,1-2 Year,Yes,28981.0,124.0,71,0
237320,Male,35,1,46.0,1,1-2 Year,No,2630.0,124.0,230,0
237556,Female,26,1,28.0,1,< 1 Year,No,25966.0,152.0,170,0
237586,Female,27,1,5.0,0,< 1 Year,No,2630.0,152.0,259,0
237662,Male,70,1,28.0,0,1-2 Year,Yes,29987.0,26.0,32,0
237701,Male,35,1,0.0,1,1-2 Year,No,2630.0,26.0,95,0
237731,Female,76,1,15.0,1,1-2 Year,No,22243.0,26.0,243,0
238038,Male,23,1,3.0,0,< 1 Year,Yes,29420.0,160.0,159,1
238077,Female,40,1,41.0,0,1-2 Year,Yes,2630.0,26.0,276,0
238259,Male,47,1,46.0,0,1-2 Year,Yes,27652.0,26.0,89,1
238309,Female,45,1,28.0,1,1-2 Year,No,31482.0,124.0,210,0
238524,Male,20,1,50.0,1,< 1 Year,No,36720.0,160.0,185,0
238577,Female,56,1,7.0,0,1-2 Year,Yes,2630.0,124.0,87,0
238812,Female,42,1,28.0,0,1-2 Year,Yes,42565.0,124.0,75,1
239093,Female,67,1,28.0,0,1-2 Year,Yes,34165.0,26.0,95,0
239259,Male,40,1,46.0,0,1-2 Year,Yes,23657.0,163.0,124,0
239347,Male,24,1,13.0,0,< 1 Year,Yes,32812.0,152.0,77,1
239374,Male,22,1,8.0,1,< 1 Year,No,60062.0,152.0,203,0
239453,Male,49,1,11.0,0,< 1 Year,Yes,27366.0,26.0,94,1
239489,Female,22,1,28.0,1,< 1 Year,No,26328.0,152.0,238,0
239659,Male,27,1,49.0,1,< 1 Year,No,31673.0,152.0,292,0
239673,Male,52,1,46.0,0,1-2 Year,Yes,32433.0,124.0,214,0
239729,Male,31,1,8.0,0,< 1 Year,Yes,41919.0,124.0,283,0
239761,Female,23,1,27.0,1,< 1 Year,No,31927.0,152.0,260,0
239775,Female,23,1,13.0,1,< 1 Year,No,2630.0,152.0,236,0
239797,Male,23,1,35.0,1,< 1 Year,No,30815.0,152.0,80,0
239804,Male,78,1,28.0,0,1-2 Year,Yes,2630.0,156.0,104,0
239873,Female,48,1,4.0,0,1-2 Year,Yes,2630.0,124.0,198,0
239982,Female,25,1,48.0,1,< 1 Year,No,2630.0,154.0,84,0
240210,Male,23,1,21.0,1,1-2 Year,No,28231.0,124.0,228,0
240256,Female,46,1,30.0,0,1-2 Year,No,27948.0,26.0,91,0
240297,Male,46,1,8.0,0,1-2 Year,Yes,40169.0,124.0,15,0
240315,Female,20,1,3.0,1,< 1 Year,No,19648.0,160.0,259,0
240370,Female,67,1,28.0,0,1-2 Year,No,45598.0,26.0,241,0
240417,Male,51,1,3.0,0,1-2 Year,Yes,32264.0,157.0,81,0
240558,Female,23,1,37.0,1,< 1 Year,No,28769.0,152.0,157,0
240615,Female,24,1,35.0,1,1-2 Year,No,33918.0,124.0,55,0
240644,Female,42,1,40.0,0,1-2 Year,No,26441.0,26.0,282,0
240845,Male,23,1,36.0,1,< 1 Year,No,25122.0,152.0,185,0
240879,Male,36,1,7.0,0,1-2 Year,Yes,43485.0,124.0,105,0
240911,Male,53,1,8.0,0,> 2 Years,Yes,55087.0,26.0,103,1
240912,Female,23,1,36.0,1,< 1 Year,No,79729.0,152.0,44,0
240920,Female,25,1,41.0,1,< 1 Year,No,22740.0,152.0,80,0
240928,Male,76,1,38.0,0,1-2 Year,Yes,28199.0,26.0,167,0
241031,Female,47,1,41.0,1,1-2 Year,No,26061.0,152.0,113,0
241094,Male,51,1,20.0,0,1-2 Year,Yes,2630.0,156.0,258,0
241100,Male,58,1,28.0,0,> 2 Years,Yes,38956.0,122.0,90,0
241173,Female,23,1,37.0,0,< 1 Year,Yes,26170.0,152.0,221,0
241177,Female,23,1,13.0,0,< 1 Year,Yes,26259.0,152.0,129,0
241697,Female,55,1,8.0,1,1-2 Year,No,33714.0,26.0,134,0
241762,Female,23,1,6.0,1,< 1 Year,No,28050.0,152.0,114,0
241785,Female,36,1,41.0,1,1-2 Year,No,41942.0,152.0,193,0
241828,Female,21,1,46.0,1,< 1 Year,No,36415.0,152.0,236,0
241979,Female,52,1,28.0,0,> 2 Years,Yes,52241.0,26.0,226,0
242010,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,124.0,173,0
242089,Male,68,1,3.0,0,1-2 Year,Yes,2630.0,26.0,217,0
242123,Male,31,1,28.0,0,1-2 Year,Yes,26304.0,26.0,158,1
242161,Male,21,1,33.0,0,< 1 Year,Yes,30151.0,152.0,233,0
242423,Female,56,1,28.0,0,1-2 Year,Yes,55376.0,26.0,270,0
242819,Male,48,1,45.0,1,1-2 Year,No,31777.0,124.0,254,0
242862,Female,39,1,21.0,0,1-2 Year,Yes,21359.0,124.0,228,1
242931,Male,26,1,32.0,0,< 1 Year,Yes,34333.0,152.0,198,1
243078,Female,26,1,28.0,1,< 1 Year,No,37624.0,152.0,212,0
243088,Female,21,1,28.0,0,1-2 Year,Yes,63293.0,124.0,31,0
243141,Male,52,1,17.0,1,1-2 Year,No,52014.0,124.0,197,0
243217,Female,22,1,47.0,0,< 1 Year,Yes,54077.0,124.0,290,1
243230,Female,24,1,47.0,0,< 1 Year,Yes,38359.0,152.0,218,0
243267,Female,26,1,11.0,1,< 1 Year,No,33873.0,152.0,92,0
243571,Male,61,1,28.0,0,1-2 Year,Yes,32039.0,26.0,79,0
243579,Male,73,1,28.0,1,1-2 Year,No,39569.0,122.0,69,0
243661,Female,57,1,28.0,0,1-2 Year,Yes,2630.0,31.0,89,0
243670,Female,71,1,28.0,0,1-2 Year,Yes,72096.0,26.0,228,1
243717,Female,58,1,28.0,0,> 2 Years,Yes,44118.0,122.0,242,0
243840,Female,36,1,8.0,1,1-2 Year,No,29221.0,152.0,75,0
243997,Female,22,1,30.0,1,< 1 Year,No,23708.0,152.0,21,0
244008,Male,43,1,29.0,0,1-2 Year,Yes,40969.0,124.0,65,0
244120,Female,23,1,30.0,1,< 1 Year,No,32956.0,152.0,281,0
244126,Male,38,1,10.0,1,1-2 Year,No,2630.0,152.0,134,0
244188,Male,31,1,28.0,0,< 1 Year,No,32877.0,152.0,230,0
244312,Male,52,1,41.0,1,1-2 Year,Yes,2630.0,156.0,92,0
244429,Male,42,1,28.0,1,1-2 Year,No,38524.0,42.0,66,0
244442,Male,31,1,15.0,1,< 1 Year,No,46740.0,152.0,16,0
244640,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,156.0,59,0
244654,Male,66,1,28.0,1,1-2 Year,No,47219.0,55.0,12,0
244788,Female,22,1,15.0,0,< 1 Year,Yes,29701.0,152.0,90,0
244849,Male,54,1,7.0,0,1-2 Year,Yes,28869.0,124.0,201,0
244982,Female,54,1,28.0,0,1-2 Year,Yes,21966.0,26.0,261,1
245005,Female,41,1,47.0,0,1-2 Year,Yes,28369.0,26.0,39,0
245106,Female,24,1,6.0,1,< 1 Year,No,20712.0,152.0,94,0
245261,Male,22,1,47.0,0,< 1 Year,No,32262.0,152.0,226,0
245387,Male,23,1,9.0,0,< 1 Year,Yes,29614.0,152.0,21,0
245423,Female,26,1,8.0,1,< 1 Year,No,36047.0,152.0,42,0
245431,Female,24,1,27.0,1,< 1 Year,Yes,2630.0,152.0,33,0
245533,Female,41,1,46.0,1,1-2 Year,No,25932.0,124.0,128,0
245674,Male,38,1,29.0,1,1-2 Year,No,2630.0,124.0,110,0
245707,Female,28,1,28.0,1,< 1 Year,No,34101.0,152.0,139,0
245713,Male,27,1,8.0,1,< 1 Year,No,35746.0,152.0,235,0
245855,Female,46,1,50.0,1,1-2 Year,No,34978.0,26.0,233,0
245867,Male,44,1,28.0,0,1-2 Year,Yes,30900.0,52.0,251,0
245878,Female,52,1,36.0,0,1-2 Year,Yes,35892.0,26.0,30,1
245894,Male,74,1,28.0,0,1-2 Year,Yes,49003.0,26.0,223,0
245986,Male,23,1,18.0,1,< 1 Year,No,35727.0,152.0,124,0
246388,Female,56,1,28.0,0,1-2 Year,Yes,26910.0,124.0,70,0
246389,Female,33,1,41.0,1,< 1 Year,No,29951.0,152.0,207,0
246449,Male,44,1,29.0,0,1-2 Year,Yes,2630.0,124.0,32,0
246577,Female,41,1,28.0,0,1-2 Year,Yes,81396.0,13.0,84,0
246612,Male,55,1,34.0,1,1-2 Year,No,32949.0,26.0,164,0
246672,Male,48,1,8.0,0,> 2 Years,Yes,33196.0,124.0,157,0
246692,Male,32,1,41.0,0,1-2 Year,Yes,24922.0,124.0,242,0
246709,Male,22,1,28.0,0,< 1 Year,Yes,2630.0,152.0,265,0
246745,Male,21,1,2.0,1,< 1 Year,No,27232.0,152.0,266,0
246763,Female,24,1,46.0,1,< 1 Year,No,14566.0,152.0,293,0
246770,Female,24,1,28.0,1,< 1 Year,No,84380.0,151.0,96,0
246805,Male,42,1,28.0,0,1-2 Year,Yes,30666.0,26.0,64,0
246856,Female,22,1,45.0,0,< 1 Year,Yes,23850.0,160.0,96,0
246919,Male,44,1,28.0,0,> 2 Years,Yes,39735.0,26.0,92,0
247134,Female,28,1,28.0,1,< 1 Year,No,38753.0,152.0,209,0
247185,Female,56,1,28.0,0,1-2 Year,Yes,43864.0,26.0,127,1
247187,Male,45,1,46.0,0,1-2 Year,Yes,34623.0,156.0,69,0
247251,Female,42,1,28.0,0,1-2 Year,Yes,30249.0,26.0,106,0
247287,Male,41,1,28.0,0,> 2 Years,Yes,45795.0,124.0,12,0
247375,Female,22,1,11.0,0,< 1 Year,Yes,32590.0,152.0,163,1
247413,Female,22,1,34.0,0,< 1 Year,Yes,2630.0,160.0,267,0
247575,Male,22,1,30.0,0,< 1 Year,Yes,38599.0,152.0,286,1
247588,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,157.0,244,1
247663,Male,22,1,41.0,0,< 1 Year,Yes,23200.0,160.0,77,0
247712,Female,23,1,11.0,1,< 1 Year,No,27813.0,152.0,251,0
247989,Female,23,1,29.0,1,< 1 Year,No,36839.0,152.0,43,0
248246,Male,54,1,28.0,0,> 2 Years,Yes,63852.0,26.0,214,0
248295,Male,37,1,18.0,0,1-2 Year,Yes,2630.0,156.0,20,0
248378,Female,25,1,33.0,0,< 1 Year,No,27972.0,152.0,284,0
248430,Male,47,1,37.0,0,1-2 Year,Yes,25703.0,124.0,62,1
248455,Male,69,1,50.0,0,1-2 Year,No,32044.0,8.0,191,0
248493,Male,27,1,41.0,1,< 1 Year,No,32139.0,152.0,226,0
248506,Male,74,1,22.0,0,1-2 Year,No,30164.0,25.0,228,0
248557,Female,23,1,41.0,1,< 1 Year,No,25724.0,152.0,83,0
248675,Female,38,1,3.0,0,1-2 Year,No,23796.0,124.0,139,0
248707,Female,34,1,8.0,0,1-2 Year,Yes,39746.0,124.0,12,1
248765,Male,55,1,41.0,0,1-2 Year,Yes,2630.0,156.0,117,0
248786,Male,20,1,50.0,1,< 1 Year,No,61359.0,160.0,10,0
248872,Male,35,1,29.0,1,1-2 Year,No,25950.0,152.0,264,0
248894,Female,37,1,20.0,1,1-2 Year,No,2630.0,124.0,102,0
248923,Male,28,1,28.0,1,< 1 Year,No,22614.0,152.0,241,0
248965,Male,20,1,42.0,0,< 1 Year,Yes,2630.0,160.0,210,0
248974,Male,55,1,8.0,0,1-2 Year,Yes,43361.0,124.0,56,0
