customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
customerID-005458,Male,1,No,No,,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,41.52,281.52,No
customerID-005461,Female,1,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,83.93,1161.23,No
customerID-005471,Female,1,No,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.86,1002.2,No
customerID-005473,Female,0,Yes,No,18,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,26.97,346.16,No
customerID-005474,Female,0,No,No,55,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,121.24,2352.42,No
customerID-005476,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,36.06,776.35,No
customerID-005478,Male,0,No,No,35,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,20.98,897.83,No
customerID-005479,Male,1,No,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),41.57,711.12,No
customerID-005482,Female,1,No,No,21,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,58.04,320.6,No
customerID-005484,Male,0,No,No,12,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,32.7,809.82,No
customerID-005486,Female,0,Yes,No,26,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,95.34,984.07,No
customerID-005487,Male,1,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,,568.99,No
customerID-005488,Male,2,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,45.3,764.66,No
customerID-005498,Male,0,No,No,11,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),55.11,1121.02,No
customerID-005499,Female,0,No,No,13,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,52.83,421.29,No
customerID-005501,Male,0,No,No,29,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,133.08,1140.99,No
customerID-005502,Female,1,No,No,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.65,2400.51,No
customerID-005505,Male,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),169.45,1255.55,No
customerID-005511,Male,1,No,No,29,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,25.97,165.97,Yes
customerID-005526,Female,0,Yes,No,5,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,40.91,1905.54,No
customerID-005527,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,30.39,2279.87,Yes
customerID-005529,Female,2,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,46.26,761.53,No
customerID-005534,Male,1,No,No,9,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,31.26,1374.36,No
customerID-005543,Female,0,No,No,52,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,55.23,1323.55,No
customerID-005544,Male,1,No,No,12,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,3507.23,No
customerID-005549,Male,1,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),33.97,1303.44,Yes
customerID-005553,Female,0,No,No,9,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.45,2153.96,No
customerID-005554,Female,3,No,No,7,No,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.32,219.73,No
customerID-005559,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.47,3749.15,No
customerID-005560,Female,0,No,No,16,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,9.32,318.06,No
customerID-005562,Male,1,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),13.97,1320.02,No
customerID-005566,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.09,2316.09,Yes
customerID-005569,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),91.01,718.79,No
customerID-005571,Female,0,Yes,No,5,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,32.01,1099.22,Yes
customerID-005577,Female,0,No,No,,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,,1064.83,No
customerID-005583,Female,1,No,No,89,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,115.1,1813.15,No
customerID-005587,Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),,584.4,No
customerID-005590,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,75.42,791.51,No
customerID-005591,Female,0,No,No,46,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.87,87.27,No
customerID-005595,Male,2,No,No,11,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,50.73,2785.27,No
customerID-005597,Male,1,Yes,No,14,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,21.43,1904.77,No
customerID-005601,Male,1,No,No,11,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.29,3749.15,No
customerID-005606,Male,1,No,No,22,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,33.26,171.53,No
customerID-005608,Female,0,No,No,3,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,38.46,145.53,No
customerID-005609,Male,0,Yes,No,4,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,167.17,119.64,No
customerID-005611,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.04,376.33,No
customerID-005617,Male,0,No,No,40,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.63,222.11,No
customerID-005620,Male,1,No,No,31,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,26.49,37.32,Yes
customerID-005625,Male,1,No,No,18,No,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),47.24,3749.15,No
customerID-005627,Male,2,No,No,14,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.81,1412.49,No
customerID-005629,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,54.9,1081.2,No
customerID-005631,Male,0,No,No,13,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.6,1571.34,No
customerID-005632,Male,1,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),161.76,216.08,No
customerID-005643,Female,1,No,No,12,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),93.37,1025.11,No
customerID-005645,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.78,1660.84,No
customerID-005648,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,,874.49,No
customerID-005653,Male,2,Yes,No,17,No,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,39.25,2600.4,Yes
customerID-005655,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,126.41,433.01,No
customerID-005664,Male,1,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,20.73,542.29,No
customerID-005665,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.54,340.43,No
customerID-005666,Male,1,No,No,8,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),17.51,2200.48,No
customerID-005667,Male,1,No,No,9,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,19.7,110.93,No
customerID-005670,Male,0,No,No,13,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,,1934.95,No
customerID-005672,Male,2,No,No,5,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.67,694.18,No
customerID-005677,Female,1,No,No,8,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,20.37,432.92,No
customerID-005680,Female,1,Yes,No,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,,446.19,No
customerID-005682,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),83.21,620.73,No
customerID-005688,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.8,581.26,No
customerID-005690,Male,1,Yes,No,41,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.68,1958.92,No
customerID-005692,Male,0,No,No,17,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.5,473.66,No
customerID-005696,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.57,1110.04,No
customerID-005698,Male,1,No,No,9,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.12,1081.72,No
customerID-005699,Male,0,No,No,5,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,28.61,970.43,No
customerID-005701,Male,1,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.92,250.34,No
customerID-005703,Female,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,,1087.43,No
customerID-005704,Female,0,No,No,7,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),29.68,1151.48,No
customerID-005705,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,38.9,395.92,No
customerID-005709,Female,1,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),22.32,3749.15,No
customerID-005712,Male,1,Yes,No,89,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,47.88,961.38,Yes
customerID-005722,Male,0,Yes,No,14,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.04,1500.3,No
customerID-005723,Male,2,No,No,5,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,15.1,935.49,No
customerID-005725,Male,1,No,No,2,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,89.47,1132.58,No
customerID-005727,Female,0,No,No,78,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.13,1480.46,No
customerID-005732,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),21.75,298.2,No
customerID-005733,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,19.28,930.3,No
customerID-005737,Female,0,No,No,35,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.71,240.67,No
customerID-005738,Female,1,No,No,8,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),114.21,1419.83,No
customerID-005739,Male,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.14,983.06,No
customerID-005742,Female,0,No,No,16,No,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,21.14,2225.1,No
customerID-005743,Female,0,No,No,49,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.49,3749.15,Yes
customerID-005751,Male,0,Yes,No,15,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,51.95,1520.6,Yes
customerID-005754,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,51.2,525.95,No
customerID-005756,Female,0,Yes,No,24,No,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),164.89,2718.89,No
customerID-005761,Male,1,No,No,34,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.87,1171.85,No
customerID-005767,Female,2,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.41,336.2,No
customerID-005772,Female,1,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.41,626.97,No
customerID-005775,Male,1,No,No,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.73,1182.43,No
customerID-005787,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),81.89,1221.56,No
customerID-005789,Female,0,No,No,37,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),,502.13,No
customerID-005794,Male,0,No,No,15,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),26.57,1039.41,No
customerID-005795,Male,0,No,No,24,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.55,339.69,Yes
customerID-005798,Male,1,No,No,32,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),,446.29,No
customerID-005800,Male,1,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,24.25,3197.8,No
customerID-005801,Female,0,No,No,11,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),148.06,418.69,No
customerID-005806,Female,1,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),54.47,1231.84,No
customerID-005807,Female,1,No,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,79.33,213.69,No
customerID-005808,Female,0,Yes,No,2,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,60.95,1415.15,No
customerID-005809,Female,0,No,No,82,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,34.34,702.69,Yes
customerID-005810,Male,1,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),169.45,3735.38,Yes
customerID-005812,Female,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),28.42,436.55,No
customerID-005818,Male,1,No,No,31,No,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),,397.9,No
customerID-005826,Male,1,No,No,12,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,62.78,756.32,No
customerID-005830,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.81,1140.04,No
customerID-005832,Female,0,No,No,89,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,86.49,267.95,No
customerID-005837,Female,0,Yes,No,20,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,73.44,928.89,No
customerID-005839,Male,1,No,No,13,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.93,1119.61,Yes
customerID-005840,Male,0,No,No,3,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.14,2720.74,No
customerID-005843,Male,1,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,52.47,468.02,No
customerID-005846,Female,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.33,353.54,No
customerID-005848,Female,0,No,No,69,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,67.31,259.81,Yes
customerID-005849,Male,2,No,No,7,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.81,1352.03,No
customerID-005852,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.22,2943.22,No
customerID-005853,Male,2,Yes,No,36,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.19,415.75,No
customerID-005857,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.02,1737.64,No
customerID-005865,Male,0,No,No,5,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,19.3,315.89,No
customerID-005866,Male,1,Yes,No,2,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,45.88,934.49,No
customerID-005871,Female,1,No,No,1,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,73.73,556.14,No
customerID-005874,Female,1,No,No,30,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.3,612.94,No
customerID-005876,Male,2,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,42.6,393.06,No
customerID-005879,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.79,577.54,No
customerID-005881,Male,0,No,No,14,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,63.33,1500.65,No
customerID-005883,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),32.65,365.16,No
customerID-005886,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.1,868.02,No
customerID-005887,Female,2,No,No,10,No,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,38.02,931.02,No
customerID-005888,Female,0,Yes,No,29,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,35.23,543.07,Yes
customerID-005893,Female,2,No,No,11,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,78.37,1756.17,No
customerID-005895,Female,1,No,No,7,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),41.98,657.16,No
customerID-005897,Female,0,No,No,24,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,30.23,432.11,No
customerID-005899,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,25.59,1436.2,No
customerID-005902,Female,0,No,No,14,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.93,788.73,No
customerID-005905,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.45,238.22,No
customerID-005913,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),64.85,442.56,No
customerID-005914,Male,3,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),19.04,1426.15,No
customerID-005916,Male,0,No,No,,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,38.33,2532.78,No
customerID-005917,Female,0,No,No,4,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,42.19,310.83,No
customerID-005918,Female,0,Yes,No,17,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.63,1325.21,No
customerID-005920,Male,1,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,117.42,119.71,No
customerID-005922,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,43.77,580.74,No
customerID-005933,Female,1,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,,82.71,No
customerID-005935,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,39.99,155.37,No
customerID-005939,Male,1,No,No,4,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.29,1173.92,No
customerID-005943,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,,285.57,No
customerID-005948,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,67.22,1721.86,Yes
customerID-005949,Male,0,No,No,26,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,105.38,939.13,Yes
customerID-005958,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,32.51,622.45,Yes
customerID-005961,Female,0,No,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,26.75,161.84,No
customerID-005962,Male,1,No,No,8,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),117.67,964.75,No
customerID-005965,Female,1,No,No,2,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.93,2246.33,No
customerID-005966,Female,1,No,No,37,No,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),21.46,2180.62,No
customerID-005968,Male,0,Yes,No,89,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.17,3749.15,No
customerID-005970,Male,2,Yes,No,6,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,115.24,680.86,No
customerID-005972,Male,0,No,No,56,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,16.44,1060.39,No
customerID-005977,Male,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,,337.34,No
customerID-005978,Male,0,No,No,30,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),41.79,2486.1,No
customerID-005983,Male,0,No,No,20,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.8,358.54,No
customerID-005984,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),39.95,1378.86,No
customerID-005987,Female,0,No,No,89,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),131.78,478.78,No
customerID-005991,Male,2,No,No,84,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),155.56,155.44,Yes
customerID-005992,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.0,1659.1,No
customerID-005995,Male,4,Yes,No,21,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.69,839.82,No
customerID-005998,Female,0,No,No,11,No,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37.21,344.7,No
customerID-005999,Male,0,No,No,55,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.42,165.1,Yes
customerID-006003,Female,3,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,19.06,1624.62,No
